EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;GRUPO DE VOO;PASSAGEIROS PAGOS
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7401
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4589
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2281
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3948
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4540
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;14337
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1242
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2885
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;26313
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;10903
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5127
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;742
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1163
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;24440
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1732
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;14764
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;602
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3379
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3141
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6649
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3957
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;11516
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6545
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;10804
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;13422
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;345
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;310
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2273
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;716
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3013
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5362
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;795
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4793
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5917
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2267
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5298
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;71
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;8856
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;25595
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;182
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5883
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;618
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;213
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3320
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1325
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;655
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1991
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;21336
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;23792
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7474
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;950
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7675
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;14092
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4223
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1262
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4531
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7401
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2725
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1294
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;92
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;357
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;863
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;374
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6502
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1180
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4476
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4302
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;607
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5387
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5636
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;51
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6623
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2276
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1565
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5405
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6276
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;395
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;151
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;8590
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;849
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;102
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1302
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;636
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;90
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;9210
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3063
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1903
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;928
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;139
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6570
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;109
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;302
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;15526
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;69
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2707
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7921
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;348
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;524
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;18034
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;25232
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3140
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;881
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1228
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;589
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6420
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;97
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;16
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1320
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6395
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;739
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;13
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2925
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;217
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;12
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6162
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;622
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;72
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4239
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;934
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;289
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1217
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3523
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2907
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;230
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7462
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;447
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;57
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;400
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;657
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1276
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;221
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;774
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;464
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;414
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1825
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;849
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4211
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3005
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5960
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;864
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2450
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1074
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1947
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1129
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2780
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;627
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;642
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6881
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6500
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;12089
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;667
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3444
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6559
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;17717
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;8480
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3033
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;20716
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;598
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3659
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1861
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1479
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;21481
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6132
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1292
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;488
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2751
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;160
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;250
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;459
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6689
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4981
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;15328
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4315
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;303
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2549
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;94
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;14116
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;614
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7107
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;218
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4460
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;8939
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;23191
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2573
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6191
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;250
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;758
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;230
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2075
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1854
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;8207
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;69
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2237
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;25
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;830
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7417
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;403
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;453
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;430
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2210
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;67
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1292
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;476
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;927
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6758
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;129
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2021
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4176
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3467
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;3286
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1338
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4882
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1447
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1354
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;5584
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;775
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2138
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;14907
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;9449
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;6903
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1137
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;7716
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;393
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;65
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;10670
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;46
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;131
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1640
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;2288
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;35
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;14367
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;385
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;39
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1727
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1046
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;14491
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;182
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;522
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1312
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;787
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1906
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4547
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;4240
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1794
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1077
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;BRASILEIRA;2019;4;REGULAR;1218
